path,gender,number,намбэр
train/7280f75567.wav,female,223536,двести двадцать три тысячи пятьсот тридцать шесть
train/5713c6dd0b.wav,female,296892,двести девяносто шесть тысяч восемьсот девяносто два
train/7eacf08651.wav,female,638326,шестьсот тридцать восемь тысяч триста двадцать шесть
train/e1f19e71a2.wav,female,379540,триста семьдесят девять тысяч пятьсот сорок
train/0252f21c2c.wav,female,328008,триста двадцать восемь тысяч восемь
train/ae30a8a354.wav,female,631132,шестьсот тридцать одна тысяча сто тридцать два
train/872b2e8819.wav,female,508067,пятьсот восемь тысяч шестьдесят семь
train/a3fc21360b.wav,female,268124,двести шестьдесят восемь тысяч сто двадцать четыре
train/a6149bfccb.wav,male,869013,восемьсот шестьдесят девять тысяч тринадцать
train/e49db78e53.wav,male,443075,четыреста сорок три тысячи семьдесят пять
train/1dacfa9fbd.wav,female,493088,четыреста девяносто три тысячи восемьдесят восемь
train/ac20ec30a1.wav,female,267970,двести шестьдесят семь тысяч девятьсот семьдесят
train/b615f07ebc.wav,female,280690,двести восемьдесят тысяч шестьсот девяносто
train/197ab13aa1.wav,female,218339,двести восемнадцать тысяч триста тридцать девять
train/6b4fb3081f.wav,male,839831,восемьсот тридцать девять тысяч восемьсот тридцать один
train/bc31265d89.wav,male,989409,девятьсот восемьдесят девять тысяч четыреста девять
train/34492101d1.wav,female,999798,девятьсот девяносто девять тысяч семьсот девяносто восемь
train/490303e5dd.wav,female,807881,восемьсот семь тысяч восемьсот восемьдесят один
train/9c805c8fa6.wav,male,849285,восемьсот сорок девять тысяч двести восемьдесят пять
train/c9a5fc93f1.wav,female,174301,сто семьдесят четыре тысячи триста один
train/02ce17f311.wav,female,968621,девятьсот шестьдесят восемь тысяч шестьсот двадцать один
train/0dc751d528.wav,male,88659,восемьдесят восемь тысяч шестьсот пятьдесят девять
train/c29bd4d742.wav,male,255170,двести пятьдесят пять тысяч сто семьдесят
train/8a6b857a06.wav,female,120781,сто двадцать тысяч семьсот восемьдесят один
train/a85a0fcbdf.wav,female,716902,семьсот шестнадцать тысяч девятьсот два
train/867a6d683e.wav,male,572111,пятьсот семьдесят две тысячи сто одиннадцать
train/133cfd804c.wav,female,31056,тридцать одна тысяча пятьдесят шесть
train/956d32df30.wav,female,42111,сорок две тысячи сто одиннадцать
train/c0d4fc73f5.wav,female,930967,девятьсот тридцать тысяч девятьсот шестьдесят семь
train/1189dd6bc0.wav,female,304040,триста четыре тысячи сорок
train/b363180800.wav,female,693203,шестьсот девяносто три тысячи двести три
